date;hour;hour_time;r_observed;r_source;forecast_cloud_cover_pct;forecast_cloud_class_pct;actual_pv_Wh;radiation;r_clear_candidate_flag;reference_r_at_observation;deviation_vs_reference_pct;source_file;first_seen_at;last_updated_at
2026-06-15;16;16:00;4.5386;calculated_actual_pv_Wh_div_radiation;5.0;5;3000;661;True;7.0000;-35.2;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-15T18:00:35;2026-07-12T18:01:01
2026-06-16;08;08:00;2.3739;calculated_actual_pv_Wh_div_radiation;2.0;5;800;337;True;1.8000;31.9;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-16T10:00:36;2026-07-12T18:01:01
2026-06-16;09;09:00;2.6087;calculated_actual_pv_Wh_div_radiation;0.0;0;1200;460;True;2.7000;-3.4;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-16T11:00:36;2026-07-12T18:01:01
2026-06-16;10;10:00;2.9985;calculated_actual_pv_Wh_div_radiation;2.0;5;2000;667;True;3.7000;-19.0;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-16T12:00:36;2026-07-12T18:01:01
2026-06-16;12;12:00;4.5828;calculated_actual_pv_Wh_div_radiation;9.0;10;3900;851;True;5.2000;-11.9;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-16T14:00:38;2026-07-12T18:01:01
2026-06-16;13;13:00;5.2988;calculated_actual_pv_Wh_div_radiation;2.0;5;4700;887;True;5.9000;-10.2;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-16T15:00:37;2026-07-12T18:01:01
2026-06-16;14;14:00;6.0641;calculated_actual_pv_Wh_div_radiation;1.0;5;5300;874;True;6.5000;-6.7;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-16T16:00:36;2026-07-12T18:01:01
2026-06-16;15;15:00;6.6095;calculated_actual_pv_Wh_div_radiation;0.0;0;5400;817;True;6.9000;-4.2;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-16T17:00:38;2026-07-12T18:01:01
2026-06-16;16;16:00;6.0309;calculated_actual_pv_Wh_div_radiation;0.0;0;4300;713;True;7.0000;-13.8;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-16T18:00:38;2026-07-12T18:01:01
2026-06-17;10;10:00;5.1064;calculated_actual_pv_Wh_div_radiation;4.0;5;1200;235;True;3.7000;38.0;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-17T12:00:37;2026-07-12T18:01:01
2026-06-17;13;13:00;9.6317;calculated_actual_pv_Wh_div_radiation;4.0;5;3400;353;True;5.9000;63.2;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-17T15:00:37;2026-07-12T18:01:01
2026-06-18;20;20:00;1.8349;calculated_actual_pv_Wh_div_radiation;1.0;5;200;109;True;2.6000;-29.4;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-18T22:00:36;2026-07-12T18:01:01
2026-06-19;06;06:00;4.4776;calculated_actual_pv_Wh_div_radiation;0.0;0;300;67;False;0.0000;;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-19T08:02:18;2026-07-12T18:01:01
2026-06-19;09;09:00;3.0435;calculated_actual_pv_Wh_div_radiation;0.0;0;1400;460;True;2.7000;12.7;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-19T11:05:04;2026-07-12T18:01:01
2026-06-19;10;10:00;2.8169;calculated_actual_pv_Wh_div_radiation;0.0;0;1800;639;True;3.7000;-23.9;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-19T12:00:35;2026-07-12T18:01:01
2026-06-19;21;21:00;0.0000;calculated_actual_pv_Wh_div_radiation;0.0;0;0;20;False;0.0000;;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-19T23:00:36;2026-07-12T18:01:01
2026-06-20;05;05:00;20.0000;calculated_actual_pv_Wh_div_radiation;0.0;0;100;5;False;0.0000;;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-20T07:02:17;2026-07-12T18:01:01
2026-06-20;14;14:00;5.7831;calculated_actual_pv_Wh_div_radiation;2.0;5;4800;830;True;6.5000;-11.0;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-20T16:00:37;2026-07-12T18:01:01
2026-06-20;15;15:00;6.1460;calculated_actual_pv_Wh_div_radiation;9.0;10;4800;781;True;6.9000;-10.9;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-20T17:00:35;2026-07-12T18:01:01
2026-06-20;16;16:00;4.8175;calculated_actual_pv_Wh_div_radiation;0.0;0;3300;685;True;7.0000;-31.2;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-20T18:02:17;2026-07-12T18:01:01
2026-06-20;17;17:00;3.9783;calculated_actual_pv_Wh_div_radiation;0.0;0;2200;553;True;6.7000;-40.6;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-20T19:00:36;2026-07-12T18:01:01
2026-06-20;18;18:00;5.4321;calculated_actual_pv_Wh_div_radiation;0.0;0;2200;405;True;5.8000;-6.3;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-20T21:00:36;2026-07-12T18:01:01
2026-06-20;19;19:00;2.7778;calculated_actual_pv_Wh_div_radiation;2.0;5;700;252;True;4.4000;-36.9;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-20T21:00:36;2026-07-12T18:01:01
2026-06-20;21;21:00;0.0000;calculated_actual_pv_Wh_div_radiation;4.0;5;0;19;False;0.0000;;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-20T23:00:36;2026-07-12T18:01:01
2026-06-21;09;09:00;2.1142;calculated_actual_pv_Wh_div_radiation;8.0;10;1000;473;True;2.7000;-21.7;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-21T11:00:35;2026-07-12T18:01:01
2026-06-21;12;12:00;4.5122;calculated_actual_pv_Wh_div_radiation;0.0;0;3700;820;True;5.2000;-13.2;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-21T14:00:35;2026-07-12T18:01:01
2026-06-21;14;14:00;5.5108;calculated_actual_pv_Wh_div_radiation;7.0;10;4100;744;True;6.5000;-15.2;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-21T16:00:35;2026-07-12T18:01:01
2026-06-23;06;06:00;3.4483;calculated_actual_pv_Wh_div_radiation;1.0;5;200;58;False;0.0000;;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-23T08:00:37;2026-07-12T18:01:01
2026-06-23;07;07:00;2.0000;calculated_actual_pv_Wh_div_radiation;1.0;5;400;200;True;1.0000;100.0;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-23T09:00:39;2026-07-12T18:01:01
2026-06-23;08;08:00;1.1628;calculated_actual_pv_Wh_div_radiation;0.0;0;400;344;True;1.8000;-35.4;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-23T10:00:38;2026-07-12T18:01:01
2026-06-23;09;09:00;1.3834;calculated_actual_pv_Wh_div_radiation;0.0;0;700;506;True;2.7000;-48.8;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-23T11:00:38;2026-07-12T18:01:01
2026-06-23;10;10:00;2.6275;calculated_actual_pv_Wh_div_radiation;0.0;0;1700;647;True;3.7000;-29.0;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-23T12:00:38;2026-07-12T18:01:01
2026-06-23;11;11:00;3.8208;calculated_actual_pv_Wh_div_radiation;2.0;5;2900;759;True;4.5000;-15.1;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-23T13:00:46;2026-07-12T18:01:01
2026-06-23;12;12:00;3.8694;calculated_actual_pv_Wh_div_radiation;9.0;10;3200;827;True;5.2000;-25.6;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-23T14:00:39;2026-07-12T18:01:01
2026-06-24;05;05:00;25.0000;calculated_actual_pv_Wh_div_radiation;0.0;0;100;4;False;0.0000;;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-24T07:00:37;2026-07-12T18:01:01
2026-06-24;06;06:00;4.0000;calculated_actual_pv_Wh_div_radiation;0.0;0;300;75;False;0.0000;;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-24T08:00:38;2026-07-12T18:01:01
2026-06-24;07;07:00;1.4851;calculated_actual_pv_Wh_div_radiation;0.0;0;300;202;True;1.0000;48.5;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-24T09:00:38;2026-07-12T18:01:01
2026-06-24;08;08:00;1.1268;calculated_actual_pv_Wh_div_radiation;0.0;0;400;355;True;1.8000;-37.4;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-24T10:00:38;2026-07-12T18:01:01
2026-06-24;09;09:00;1.3699;calculated_actual_pv_Wh_div_radiation;0.0;0;700;511;True;2.7000;-49.3;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-24T11:02:22;2026-07-12T18:01:01
2026-06-24;10;10:00;2.6034;calculated_actual_pv_Wh_div_radiation;0.0;0;1700;653;True;3.7000;-29.6;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-24T12:00:38;2026-07-12T18:01:01
2026-06-24;11;11:00;3.4974;calculated_actual_pv_Wh_div_radiation;0.0;0;2700;772;True;4.5000;-22.3;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-24T14:00:37;2026-07-12T18:01:01
2026-06-24;12;12:00;4.3581;calculated_actual_pv_Wh_div_radiation;0.0;0;3700;849;True;5.2000;-16.2;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-24T14:00:37;2026-07-12T18:01:01
2026-06-24;13;13:00;4.8864;calculated_actual_pv_Wh_div_radiation;1.0;5;4300;880;True;5.9000;-17.2;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-24T15:00:39;2026-07-12T18:01:01
2026-06-24;14;14:00;6.0355;calculated_actual_pv_Wh_div_radiation;8.0;10;5100;845;True;6.5000;-7.1;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-24T16:00:39;2026-07-12T18:01:01
2026-06-24;19;19:00;7.2034;calculated_actual_pv_Wh_div_radiation;2.0;5;1700;236;True;4.4000;63.7;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-24T21:02:44;2026-07-12T18:01:01
2026-06-24;20;20:00;1.7544;calculated_actual_pv_Wh_div_radiation;10.0;10;200;114;True;2.6000;-32.5;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-24T22:00:37;2026-07-12T18:01:01
2026-06-24;21;21:00;0.0000;calculated_actual_pv_Wh_div_radiation;0.0;0;0;21;False;0.0000;;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-24T23:02:21;2026-07-12T18:01:01
2026-06-25;05;05:00;25.0000;calculated_actual_pv_Wh_div_radiation;0.0;0;100;4;False;0.0000;;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-25T07:00:38;2026-07-12T18:01:01
2026-06-25;06;06:00;2.7027;calculated_actual_pv_Wh_div_radiation;0.0;0;200;74;False;0.0000;;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-25T08:00:39;2026-07-12T18:01:01
2026-06-25;07;07:00;1.4925;calculated_actual_pv_Wh_div_radiation;0.0;0;300;201;True;1.0000;49.3;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-25T09:00:38;2026-07-12T18:01:01
2026-06-25;08;08:00;1.1364;calculated_actual_pv_Wh_div_radiation;0.0;0;400;352;True;1.8000;-36.9;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-25T10:00:37;2026-07-12T18:01:01
2026-06-25;09;09:00;1.3861;calculated_actual_pv_Wh_div_radiation;0.0;0;700;505;True;2.7000;-48.7;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-25T11:00:41;2026-07-12T18:01:01
2026-06-25;10;10:00;2.4845;calculated_actual_pv_Wh_div_radiation;0.0;0;1600;644;True;3.7000;-32.9;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-25T12:00:37;2026-07-12T18:01:01
2026-06-25;11;11:00;3.5620;calculated_actual_pv_Wh_div_radiation;0.0;0;2700;758;True;4.5000;-20.8;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-25T13:00:53;2026-07-12T18:01:01
2026-06-25;12;12:00;4.4365;calculated_actual_pv_Wh_div_radiation;0.0;0;3700;834;True;5.2000;-14.7;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-25T14:00:39;2026-07-12T18:01:01
2026-06-25;13;13:00;5.0808;calculated_actual_pv_Wh_div_radiation;0.0;0;4400;866;True;5.9000;-13.9;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-25T15:00:38;2026-07-12T18:01:01
2026-06-25;14;14:00;5.7579;calculated_actual_pv_Wh_div_radiation;4.0;5;4900;851;True;6.5000;-11.4;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-25T16:00:39;2026-07-12T18:01:01
2026-06-25;16;16:00;8.1511;calculated_actual_pv_Wh_div_radiation;8.0;10;4100;503;True;7.0000;16.4;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-25T18:00:40;2026-07-12T18:01:01
2026-06-25;17;17:00;5.1971;calculated_actual_pv_Wh_div_radiation;0.0;0;2900;558;True;6.7000;-22.4;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-25T19:00:41;2026-07-12T18:01:01
2026-06-25;18;18:00;6.5854;calculated_actual_pv_Wh_div_radiation;0.0;0;2700;410;True;5.8000;13.5;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-25T20:00:40;2026-07-12T18:01:01
2026-06-25;19;19:00;6.6148;calculated_actual_pv_Wh_div_radiation;0.0;0;1700;257;True;4.4000;50.3;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-25T21:00:42;2026-07-12T18:01:01
2026-06-25;20;20:00;0.8403;calculated_actual_pv_Wh_div_radiation;0.0;0;100;119;True;2.6000;-67.7;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-25T22:00:38;2026-07-12T18:01:01
2026-06-25;21;21:00;0.0000;calculated_actual_pv_Wh_div_radiation;0.0;0;0;22;False;0.0000;;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-25T23:00:39;2026-07-12T18:01:01
2026-06-26;05;05:00;25.0000;calculated_actual_pv_Wh_div_radiation;0.0;0;100;4;False;0.0000;;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-26T07:00:38;2026-07-12T18:01:01
2026-06-26;06;06:00;4.1096;calculated_actual_pv_Wh_div_radiation;0.0;0;300;73;False;0.0000;;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-26T08:00:38;2026-07-12T18:01:01
2026-06-26;07;07:00;1.5306;calculated_actual_pv_Wh_div_radiation;0.0;0;300;196;True;1.0000;53.1;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-26T09:00:38;2026-07-12T18:01:01
2026-06-26;08;08:00;1.4535;calculated_actual_pv_Wh_div_radiation;0.0;0;500;344;True;1.8000;-19.3;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-26T10:00:38;2026-07-12T18:01:01
2026-06-26;09;09:00;1.6162;calculated_actual_pv_Wh_div_radiation;0.0;0;800;495;True;2.7000;-40.1;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-26T11:00:38;2026-07-12T18:01:01
2026-06-26;10;10:00;2.5237;calculated_actual_pv_Wh_div_radiation;0.0;0;1600;634;True;3.7000;-31.8;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-26T12:00:38;2026-07-12T18:01:01
2026-06-26;15;15:00;6.0137;calculated_actual_pv_Wh_div_radiation;4.0;5;3500;582;True;6.9000;-12.8;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-26T17:00:38;2026-07-12T18:01:01
2026-06-26;16;16:00;5.7018;calculated_actual_pv_Wh_div_radiation;0.0;0;3900;684;True;7.0000;-18.5;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-26T19:00:40;2026-07-12T18:01:01
2026-06-26;17;17:00;4.6847;calculated_actual_pv_Wh_div_radiation;0.0;0;2600;555;True;6.7000;-30.1;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-26T19:00:40;2026-07-12T18:01:01
2026-06-26;18;18:00;6.8627;calculated_actual_pv_Wh_div_radiation;0.0;0;2800;408;True;5.8000;18.3;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-26T20:00:39;2026-07-12T18:01:01
2026-06-26;19;19:00;6.6406;calculated_actual_pv_Wh_div_radiation;0.0;0;1700;256;True;4.4000;50.9;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-26T21:04:08;2026-07-12T18:01:01
2026-06-26;20;20:00;1.6667;calculated_actual_pv_Wh_div_radiation;0.0;0;200;120;True;2.6000;-35.9;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-26T22:00:40;2026-07-12T18:01:01
2026-06-27;05;05:00;25.0000;calculated_actual_pv_Wh_div_radiation;0.0;0;100;4;False;0.0000;;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-27T07:00:38;2026-07-12T18:01:01
2026-06-27;06;06:00;2.7778;calculated_actual_pv_Wh_div_radiation;0.0;0;200;72;False;0.0000;;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-27T08:00:39;2026-07-12T18:01:01
2026-06-27;07;07:00;1.5152;calculated_actual_pv_Wh_div_radiation;0.0;0;300;198;True;1.0000;51.5;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-27T09:00:38;2026-07-12T18:01:01
2026-06-27;08;08:00;1.1429;calculated_actual_pv_Wh_div_radiation;0.0;0;400;350;True;1.8000;-36.5;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-27T10:00:37;2026-07-12T18:01:01
2026-06-27;09;09:00;1.3889;calculated_actual_pv_Wh_div_radiation;0.0;0;700;504;True;2.7000;-48.6;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-27T11:00:38;2026-07-12T18:01:01
2026-06-27;10;10:00;2.4845;calculated_actual_pv_Wh_div_radiation;0.0;0;1600;644;True;3.7000;-32.9;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-27T12:00:39;2026-07-12T18:01:01
2026-06-27;11;11:00;3.4211;calculated_actual_pv_Wh_div_radiation;0.0;0;2600;760;True;4.5000;-24.0;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-27T13:00:39;2026-07-12T18:01:01
2026-06-27;12;12:00;4.1766;calculated_actual_pv_Wh_div_radiation;0.0;0;3500;838;True;5.2000;-19.7;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-27T14:00:38;2026-07-12T18:01:01
2026-06-27;13;13:00;4.9312;calculated_actual_pv_Wh_div_radiation;0.0;0;4300;872;True;5.9000;-16.4;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-27T15:00:41;2026-07-12T18:01:01
2026-06-27;14;14:00;5.5944;calculated_actual_pv_Wh_div_radiation;0.0;0;4800;858;True;6.5000;-13.9;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-27T16:00:39;2026-07-12T18:01:01
2026-06-27;15;15:00;5.9045;calculated_actual_pv_Wh_div_radiation;0.0;0;4700;796;True;6.9000;-14.4;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-27T17:00:38;2026-07-12T18:01:01
2026-06-27;16;16:00;5.0505;calculated_actual_pv_Wh_div_radiation;0.0;0;3500;693;True;7.0000;-27.8;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-27T18:00:40;2026-07-12T18:01:01
2026-06-27;17;17:00;3.3808;calculated_actual_pv_Wh_div_radiation;0.0;0;1900;562;True;6.7000;-49.5;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-27T19:00:48;2026-07-12T18:01:01
2026-06-27;18;18:00;5.0847;calculated_actual_pv_Wh_div_radiation;0.0;0;2100;413;True;5.8000;-12.3;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-27T20:00:40;2026-07-12T18:01:01
2026-06-27;19;19:00;6.2016;calculated_actual_pv_Wh_div_radiation;0.0;0;1600;258;True;4.4000;40.9;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-27T23:00:40;2026-07-12T18:01:01
2026-06-27;20;20:00;1.6807;calculated_actual_pv_Wh_div_radiation;0.0;0;200;119;True;2.6000;-35.4;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-27T23:00:40;2026-07-12T18:01:01
2026-06-27;21;21:00;0.0000;calculated_actual_pv_Wh_div_radiation;0.0;0;0;22;False;0.0000;;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-27T23:00:40;2026-07-12T18:01:01
2026-06-28;05;05:00;25.0000;calculated_actual_pv_Wh_div_radiation;0.0;0;100;4;False;0.0000;;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-28T07:00:39;2026-07-12T18:01:01
2026-06-28;06;06:00;2.8571;calculated_actual_pv_Wh_div_radiation;0.0;0;200;70;False;0.0000;;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-28T08:00:38;2026-07-12T18:01:01
2026-06-28;07;07:00;2.0513;calculated_actual_pv_Wh_div_radiation;0.0;0;400;195;True;1.0000;105.1;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-28T09:00:38;2026-07-12T18:01:01
2026-06-28;08;08:00;1.4493;calculated_actual_pv_Wh_div_radiation;0.0;0;500;345;True;1.8000;-19.5;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-28T10:00:39;2026-07-12T18:01:01
2026-06-28;09;09:00;1.6162;calculated_actual_pv_Wh_div_radiation;6.0;10;800;495;True;2.7000;-40.1;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-28T11:00:38;2026-07-12T18:01:01
2026-06-28;10;10:00;2.5237;calculated_actual_pv_Wh_div_radiation;0.0;0;1600;634;True;3.7000;-31.8;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-28T12:00:41;2026-07-12T18:01:01
2026-06-28;11;11:00;3.4759;calculated_actual_pv_Wh_div_radiation;0.0;0;2600;748;True;4.5000;-22.8;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-28T13:00:39;2026-07-12T18:01:01
2026-06-28;14;14:00;5.5687;calculated_actual_pv_Wh_div_radiation;0.0;0;4700;844;True;6.5000;-14.3;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-28T16:00:36;2026-07-12T18:01:01
